marker_id,paper_id,effect_name,subtype
392,"Zhang J. et al., 2023",Increased replication in avian cells,H9N2
392,"Zhang J. et al., 2023",Increased viral replication in mammalian cells,H9N2
392,"Zhang J. et al., 2023",Increased virus thermostability,H9N2
140,"Jin F. et al., 2019",Decreased virulence in mice,H9N2
140,"Suttie A. et al., 2019",Decreased virulence in mice,H9N2
140,"Chang P. et al., 2023",Enhanced replication in mammalian cells,H7N9
140,"Chang P. et al., 2023",Decreased virus binding to α2-3,H7N9
140,"Chang P. et al., 2023",Decreased virus binding to α2-6,H7N9
393,"Liu K. et al., 2023",Increased virus binding to α2-6,H9N2
393,"Liu K. et al., 2023",Enhanced virulence in mice,H9N2
393,"Liu K. et al., 2023",Enhanced replication in mice,H9N2
393,"Liu K. et al., 2023",Contact transmission in guinea pigs,H9N2
394,"Jang S. et al., 2024",Increased virus binding to α2-6,H5N1
394,"Jang S. et al., 2024",Contact transmission in ferrets,H5N1
394,"Jang S. et al., 2024",Increased virulence in mice,H5N1
395,"Zhu M. et al., 2023",Increased virulence in mice,H1N1
396,"Zhang J. et al., 2023",Increased replication in mammalian cells,H9N2
396,"Zhang J. et al., 2023",Increased replication in avian cells,H9N2
396,"Zhang J. et al., 2023",Increased viral replication in mice lungs,H9N2
159,"Suttie A. et al., 2019",Increased virus binding to α2-6,H6N1
159,"Vries R. et al., 2017",Increased virus binding to α2-6,H6N1
159,"AbuBakar U. et al., 2023",Increased virus binding to α2-6,H1N1
169,"Chutinimitkul S. et al., 2010",Increased virus binding to α2-6,H5N1
169,"Qu Z. et al., 2017",Decreased virus binding to α2-3,H6N2
169,"Sang X. et al., 2015b",Decreased virus binding to α2-3,H10N8 (human isolate)
169,"Sang X. et al., 2015b",No binding to α2–6,H10N8 (human isolate)
169,"Song H. et al., 2017",Dual receptor specificity,H4N6
169,"Song H. et al., 2017",Increased virus binding to α2-6,H4N6
169,"Stevens J. et al., 2006",Increased virus binding to α2-6,H5N1
169,"Suttie A. et al., 2019",Decreased virus binding to α2-3,H10N8 (human isolate)
169,"Suttie A. et al., 2019",Decreased virus binding to α2-3,H6N2
169,"Suttie A. et al., 2019",Decreased virus binding to α2-3,H7N9
169,"Suttie A. et al., 2019",Decreased virus binding to α2-6,H7N9
169,"Suttie A. et al., 2019",Dual receptor specificity,H4N6
169,"Suttie A. et al., 2019",Increased replication in mammalian cells,H1N2
169,"Suttie A. et al., 2019",Increased virulence in mice,H1N2
169,"Suttie A. et al., 2019",Increased virus binding to α2-6,H4N6
169,"Suttie A. et al., 2019",Increased virus binding to α2-6,H5N1
169,"Suttie A. et al., 2019",No binding to α2–6,H10N8 (human isolate)
169,"Wang F. et al., 2015",Increased virus binding to α2-6,H5N1
169,"Wang W. et al., 2010",Increased virus binding to α2-6,H5N1
169,"Yu Z. et al., 2019",Increased replication in mammalian cells,H1N2
169,"Yu Z. et al., 2019",Increased virulence in mice,H1N2
169,"Zhang H. et al., 2015",Decreased virus binding to α2-3,H10N8 (human isolate)
169,"Zhang H. et al., 2015",No binding to α2–6,H10N8 (human isolate)
169,"de Vries R. et al., 2017",Decreased virus binding to α2-3,H7N9
169,"de Vries R. et al., 2017",Decreased virus binding to α2-6,H7N9
169,"Sun H. et al., 2017",Increased virus binding to α2-6,H6N6
397,"Tan L. et al., 2014",Increased virulence in mice,H6N6
398,"Lyashko A. et al., 2023",Decreased virulence in mice,H7N2
398,"Lyashko A. et al., 2023",Increased virus binding to α2-6,H7N2
399,"Tang S. et al., 2024",Decreased pH of fusion,H6N2
400,"Tang S. et al., 2024",Decreased pH of fusion,H6N2
400,"Tang S. et al., 2024",Increased replication in mammalian cells,H6N2
400,"Tang S. et al., 2024",Increased virulence in mice,H6N2
400,"Tang S. et al., 2024",Enhanced replication in guinea pigs,H6N2
401,"Eggink D. et al., 2020",Increased virus binding to α2-6,H5N1
137,"Kongchanagul A. et al., 2008",Increased infectivity in mammalian cells,H5N1
137,"Naughtin M. et al., 2011",Increased infectivity in mammalian cells,H5N1
137,"Peng X. et al., 2018",Increased virus binding to α2-6,H5N6
137,"Peng X. et al., 2018",Loss of binding to α2–3,H5N6
137,"Suttie A. et al., 2019",Increased infectivity in mammalian cells,H5N1
137,"Crusat M. et al., 2013",Decreased virus binding to α2-3,H5N1
402,"Hu M. et al., 2023",Prevents airborne transmission in ferrets,H3N2
402,"Hu M. et al., 2023",Increased virus binding to α2-3,H3N2
402,"Liang W. et al., 2022",Increased virus binding to α2-3,H3N2
160,"Bosch F. et al., 1981",Increased virus binding to α2-6,H6N2
160,"Bosch F. et al., 1981",Transmitted via aerosol among guinea pigs,H6N2
160,"Chutinimitkul S. et al., 2010",Decreased virus binding to α2-3,H5N1
160,"Chutinimitkul S. et al., 2010",Increased virus binding to α2-6,H5N1
160,"Qu Z. et al., 2017",Increased virus binding to α2-6,H6N2
160,"Qu Z. et al., 2017",Transmitted via aerosol among guinea pigs,H6N2
160,"Ramos I. et al., 2013",Decreased virus binding to α2-6,H7N9
160,"Ramos I. et al., 2013",Increased virus binding to α2-3,H7N9
160,"Sang X. et al., 2015b",Loss of binding to α2–3,H10N8 (human isolate)
160,"Song H. et al., 2017",Increased virus binding to α2-6,H4N6
160,"Suttie A. et al., 2019",Decreased virus binding to α2-3,H5N1
160,"Suttie A. et al., 2019",Decreased virus binding to α2-6,H7N9
160,"Suttie A. et al., 2019",Enhanced contact transmission in ferrets,H9N2
160,"Suttie A. et al., 2019",Enhanced replication in ferrets,H9N2
160,"Suttie A. et al., 2019",Enhanced replication in mammalian cells,H9N2
160,"Suttie A. et al., 2019",Increased virus binding to α2-3,H7N9
160,"Suttie A. et al., 2019",Increased virus binding to α2-6,H4N6
160,"Suttie A. et al., 2019",Increased virus binding to α2-6,H5N1
160,"Suttie A. et al., 2019",Increased virus binding to α2-6,H6N2
160,"Suttie A. et al., 2019",Increased virus binding to α2-6,H9N2
160,"Suttie A. et al., 2019",Loss of binding to α2–3,H10N8 (human isolate)
160,"Suttie A. et al., 2019",Transmitted via aerosol among guinea pigs,H6N2
160,"Tzarum N. et al., 2017",Loss of binding to α2–3,H10N8 (human isolate)
160,"Wan H. et al., 2007",Enhanced contact transmission in ferrets,H9N2
160,"Wan H. et al., 2007",Enhanced replication in ferrets,H9N2
160,"Wan H. et al., 2007",Enhanced replication in mammalian cells,H9N2
160,"Wan H. et al., 2007",Increased virus binding to α2-6,H9N2
160,"Wan H. et al., 2008",Enhanced contact transmission in ferrets,H9N2
160,"Wan H. et al., 2008",Enhanced replication in ferrets,H9N2
160,"Wan H. et al., 2008",Enhanced replication in mammalian cells,H9N2
160,"Wan H. et al., 2008",Increased virus binding to α2-6,H9N2
160,"Xu R. et al., 2013",Decreased virus binding to α2-6,H7N9
160,"Xu R. et al., 2013",Increased virus binding to α2-3,H7N9
160,"Zhang H. et al., 2015",Loss of binding to α2–3,H10N8 (human isolate)
160,"AbuBakar U. et al., 2023",Increased virus binding to α2-6,H2N2
160,"AbuBakar U. et al., 2023",Decreased virus binding to α2-3,H2N2
160,"Song H. et al., 2017",Increased virus binding to α2-6,H3N2
160,"Song H. et al., 2017",Decreased virus binding to α2-3,H3N2
404,"Suzuki Y. et al., 1989",Increased virus binding to α2-6,H3N1
405,"Eggink D. et al., 2020",Increased virus binding to α2-6,H5N1
405,"Imai M. et al., 2012",Increased virus binding to α2-6,H5N1
405,"Imai M. et al., 2012",Decreased virus binding to α2-3,H5N1
46,"Suttie A. et al., 2019",Increased virulence in mice,H5N2
46,"Zhou B. et al., 2011",Increased virulence in mice,H5N2
46,"Suttie A. et al., 2019",Increased virulence in mice,H5N9
46,"Zhou B. et al., 2011",Increased virulence in mice,H5N9
46,"Suttie A. et al., 2019",Increased polymerase activity in mammalian cells,H5N2
46,"Zhou B. et al., 2011",Increased polymerase activity in mammalian cells,H5N2
46,"Suttie A. et al., 2019",Increased polymerase activity in mammalian cells,H5N9
46,"Zhou B. et al., 2011",Increased polymerase activity in mammalian cells,H5N9
46,"Cauldwell A. et al., 2013",Increased polymerase activity in mammalian cells,H5N1
46,"Cauldwell A. et al., 2013",Increased polymerase activity in avian cells,H5N1
52,"Restori K. et al., 2024",Enhanced contact transmission in ferrets,H5N1
52,"Restori K. et al., 2024",Enhanced replication in ferrets,H5N1
52,"Restori K. et al., 2024",Transmitted via aerosol among ferrets,H5N1
52,"Bussey K. et al., 2010",Increased polymerase activity in mammalian cells,H5N1
52,"Cauldwell A. et al., 2013",Increased polymerase activity in mammalian cells,H5N1
52,"Foeglein Á. et al., 2011",Increased polymerase activity in mammalian cells,H5N1
52,"Mok C. et al., 2014",Increased polymerase activity in mammalian cells,H5N1
52,"Peacock T. et al., 2023",Increased polymerase activity in mammalian cells,H5N1
52,"Suttie A. et al., 2019",Increased polymerase activity in mammalian cells,H5N1
52,"Bussey K. et al., 2010",Increased polymerase activity in mammalian cells,H3N2 (avian)
52,"Foeglein Á. et al., 2011",Increased polymerase activity in mammalian cells,H3N2 (avian)
52,"Mok C. et al., 2014",Increased polymerase activity in mammalian cells,H3N2 (avian)
52,"Suttie A. et al., 2019",Increased polymerase activity in mammalian cells,H3N2 (avian)
52,"Bussey K. et al., 2010",Increased polymerase activity in mammalian cells,H7N9
52,"Foeglein Á. et al., 2011",Increased polymerase activity in mammalian cells,H7N9
52,"Mok C. et al., 2014",Increased polymerase activity in mammalian cells,H7N9
52,"Suttie A. et al., 2019",Increased polymerase activity in mammalian cells,H7N9
52,"Bussey K. et al., 2010",Increased polymerase activity in mammalian cells,H1N1
52,"Bussey K. et al., 2010",Increased polymerase activity in avian cells,H5N1
52,"Foeglein Á. et al., 2011",Increased polymerase activity in avian cells,H5N1
52,"Mok C. et al., 2014",Increased polymerase activity in avian cells,H5N1
52,"Peacock T. et al., 2023",Increased polymerase activity in avian cells,H5N1
52,"Suttie A. et al., 2019",Increased polymerase activity in avian cells,H5N1
52,"Bussey K. et al., 2010",Increased polymerase activity in avian cells,H3N2 (avian)
52,"Foeglein Á. et al., 2011",Increased polymerase activity in avian cells,H3N2 (avian)
52,"Mok C. et al., 2014",Increased polymerase activity in avian cells,H3N2 (avian)
52,"Suttie A. et al., 2019",Increased polymerase activity in avian cells,H3N2 (avian)
52,"Bussey K. et al., 2010",Increased polymerase activity in avian cells,H7N9
52,"Foeglein Á. et al., 2011",Increased polymerase activity in avian cells,H7N9
52,"Mok C. et al., 2014",Increased polymerase activity in avian cells,H7N9
52,"Suttie A. et al., 2019",Increased polymerase activity in avian cells,H7N9
406,"Peacock T. et al., 2023",Increased polymerase activity in mammalian cells,H5N1
406,"Cauldwell A. et al., 2013",Increased polymerase activity in mammalian cells,H5N1
67,"Bogs J. et al., 2011",Contributes to contact transmission in guinea pigs,H5N1
67,"Bortz E. et al., 2011",Contributes to contact transmission in guinea pigs,H5N1
67,"Chen H. et al., 2007",Contributes to contact transmission in guinea pigs,H5N1
67,"Fornek J. et al., 2009",Contributes to contact transmission in guinea pigs,H5N1
67,"Hatta H. et al., 2001",Contributes to contact transmission in guinea pigs,H5N1
67,"Hatta M. et al., 2007",Contributes to contact transmission in guinea pigs,H5N1
67,"Herfst S. et al., 2012",Contributes to contact transmission in guinea pigs,H5N1
67,"Kim J. et al., 2010",Contributes to contact transmission in guinea pigs,H5N1
67,"Le Q. et al., 2005",Contributes to contact transmission in guinea pigs,H5N1
67,"Long J. et al., 2013",Contributes to contact transmission in guinea pigs,H5N1
67,"Manzoor R. et al., 2009",Contributes to contact transmission in guinea pigs,H5N1
67,"Mase M. et al., 2006",Contributes to contact transmission in guinea pigs,H5N1
67,"Richard M. et al., 2017",Contributes to contact transmission in guinea pigs,H5N1
67,"Shinya K. et al., 2004",Contributes to contact transmission in guinea pigs,H5N1
67,"Suttie A. et al., 2019",Contributes to contact transmission in guinea pigs,H5N1
67,"Bogs J. et al., 2011",Enhanced polymerase activity,H5N1
67,"Bortz E. et al., 2011",Enhanced polymerase activity,H5N1
67,"Chen H. et al., 2007",Enhanced polymerase activity,H5N1
67,"Fornek J. et al., 2009",Enhanced polymerase activity,H5N1
67,"Hatta H. et al., 2001",Enhanced polymerase activity,H5N1
67,"Hatta M. et al., 2007",Enhanced polymerase activity,H5N1
67,"Herfst S. et al., 2012",Enhanced polymerase activity,H5N1
67,"Kim J. et al., 2010",Enhanced polymerase activity,H5N1
67,"Le Q. et al., 2005",Enhanced polymerase activity,H5N1
67,"Long J. et al., 2013",Enhanced polymerase activity,H5N1
67,"Manzoor R. et al., 2009",Enhanced polymerase activity,H5N1
67,"Mase M. et al., 2006",Enhanced polymerase activity,H5N1
67,"Richard M. et al., 2017",Enhanced polymerase activity,H5N1
67,"Shinya K. et al., 2004",Enhanced polymerase activity,H5N1
67,"Suttie A. et al., 2019",Enhanced polymerase activity,H5N1
67,"Bogs J. et al., 2011",Decreased replication in avian cells,H5N1
67,"Bortz E. et al., 2011",Decreased replication in avian cells,H5N1
67,"Chen H. et al., 2007",Decreased replication in avian cells,H5N1
67,"Fornek J. et al., 2009",Decreased replication in avian cells,H5N1
67,"Hatta H. et al., 2001",Decreased replication in avian cells,H5N1
67,"Hatta M. et al., 2007",Decreased replication in avian cells,H5N1
67,"Herfst S. et al., 2012",Decreased replication in avian cells,H5N1
67,"Kim J. et al., 2010",Decreased replication in avian cells,H5N1
67,"Le Q. et al., 2005",Decreased replication in avian cells,H5N1
67,"Long J. et al., 2013",Decreased replication in avian cells,H5N1
67,"Manzoor R. et al., 2009",Decreased replication in avian cells,H5N1
67,"Mase M. et al., 2006",Decreased replication in avian cells,H5N1
67,"Richard M. et al., 2017",Decreased replication in avian cells,H5N1
67,"Shinya K. et al., 2004",Decreased replication in avian cells,H5N1
67,"Suttie A. et al., 2019",Decreased replication in avian cells,H5N1
67,"De Jong R. et al., 2013",Increased virulence in ferrets,H7N7
67,"Sediri H. et al., 2016",Increased virulence in ferrets,H7N7
67,"Suttie A. et al., 2019",Increased virulence in ferrets,H7N7
67,"Bogs J. et al., 2011",Contributes to airborne pathogenicity in ferrets,H5N1
67,"Bortz E. et al., 2011",Contributes to airborne pathogenicity in ferrets,H5N1
67,"Chen H. et al., 2007",Contributes to airborne pathogenicity in ferrets,H5N1
67,"Fornek J. et al., 2009",Contributes to airborne pathogenicity in ferrets,H5N1
67,"Hatta H. et al., 2001",Contributes to airborne pathogenicity in ferrets,H5N1
67,"Hatta M. et al., 2007",Contributes to airborne pathogenicity in ferrets,H5N1
67,"Herfst S. et al., 2012",Contributes to airborne pathogenicity in ferrets,H5N1
67,"Kim J. et al., 2010",Contributes to airborne pathogenicity in ferrets,H5N1
67,"Le Q. et al., 2005",Contributes to airborne pathogenicity in ferrets,H5N1
67,"Long J. et al., 2013",Contributes to airborne pathogenicity in ferrets,H5N1
67,"Manzoor R. et al., 2009",Contributes to airborne pathogenicity in ferrets,H5N1
67,"Mase M. et al., 2006",Contributes to airborne pathogenicity in ferrets,H5N1
67,"Richard M. et al., 2017",Contributes to airborne pathogenicity in ferrets,H5N1
67,"Shinya K. et al., 2004",Contributes to airborne pathogenicity in ferrets,H5N1
67,"Suttie A. et al., 2019",Contributes to airborne pathogenicity in ferrets,H5N1
67,"Cheng K. et al., 2014",Increased virulence in mice,H6N1
67,"Suttie A. et al., 2019",Increased virulence in mice,H6N1
67,"Bogs J. et al., 2011",Increased virulence in mice,H5N1
67,"Bortz E. et al., 2011",Increased virulence in mice,H5N1
67,"Chen H. et al., 2007",Increased virulence in mice,H5N1
67,"Fornek J. et al., 2009",Increased virulence in mice,H5N1
67,"Hatta H. et al., 2001",Increased virulence in mice,H5N1
67,"Hatta M. et al., 2007",Increased virulence in mice,H5N1
67,"Herfst S. et al., 2012",Increased virulence in mice,H5N1
67,"Kim J. et al., 2010",Increased virulence in mice,H5N1
67,"Le Q. et al., 2005",Increased virulence in mice,H5N1
67,"Long J. et al., 2013",Increased virulence in mice,H5N1
67,"Manzoor R. et al., 2009",Increased virulence in mice,H5N1
67,"Mase M. et al., 2006",Increased virulence in mice,H5N1
67,"Richard M. et al., 2017",Increased virulence in mice,H5N1
67,"Shinya K. et al., 2004",Increased virulence in mice,H5N1
67,"Suttie A. et al., 2019",Increased virulence in mice,H5N1
67,"Sang X. et al., 2015",Increased virulence in mice,H9N2
67,"Sediri H. et al., 2016",Increased virulence in mice,H9N2
67,"Suttie A. et al., 2019",Increased virulence in mice,H9N2
67,"Suttie A. et al., 2019",Increased virulence in mice,H4N6
67,"Xu G. et al., 2020",Increased virulence in mice,H4N6
67,"De Jong R. et al., 2013",Increased virulence in mice,H7N7
67,"Sediri H. et al., 2016",Increased virulence in mice,H7N7
67,"Suttie A. et al., 2019",Increased virulence in mice,H7N7
67,"Sediri H. et al., 2016",Increased virulence in mice,H7N9
67,"Suttie A. et al., 2019",Increased virulence in mice,H7N9
67,"Zhang H. et al., 2014",Increased virulence in mice,H7N9
67,"Tan L. et al., 2014",Increased virulence in mice,H6N6
67,"Bogs J. et al., 2011",Decreases virulence in chickens,H5N1
67,"Bortz E. et al., 2011",Decreases virulence in chickens,H5N1
67,"Chen H. et al., 2007",Decreases virulence in chickens,H5N1
67,"Fornek J. et al., 2009",Decreases virulence in chickens,H5N1
67,"Hatta H. et al., 2001",Decreases virulence in chickens,H5N1
67,"Hatta M. et al., 2007",Decreases virulence in chickens,H5N1
67,"Herfst S. et al., 2012",Decreases virulence in chickens,H5N1
67,"Kim J. et al., 2010",Decreases virulence in chickens,H5N1
67,"Le Q. et al., 2005",Decreases virulence in chickens,H5N1
67,"Long J. et al., 2013",Decreases virulence in chickens,H5N1
67,"Manzoor R. et al., 2009",Decreases virulence in chickens,H5N1
67,"Mase M. et al., 2006",Decreases virulence in chickens,H5N1
67,"Richard M. et al., 2017",Decreases virulence in chickens,H5N1
67,"Shinya K. et al., 2004",Decreases virulence in chickens,H5N1
67,"Suttie A. et al., 2019",Decreases virulence in chickens,H5N1
67,"Bogs J. et al., 2011",Decreased polymerase activity in avian cells,H5N1
67,"Bortz E. et al., 2011",Decreased polymerase activity in avian cells,H5N1
67,"Chen H. et al., 2007",Decreased polymerase activity in avian cells,H5N1
67,"Fornek J. et al., 2009",Decreased polymerase activity in avian cells,H5N1
67,"Hatta H. et al., 2001",Decreased polymerase activity in avian cells,H5N1
67,"Hatta M. et al., 2007",Decreased polymerase activity in avian cells,H5N1
67,"Herfst S. et al., 2012",Decreased polymerase activity in avian cells,H5N1
67,"Kim J. et al., 2010",Decreased polymerase activity in avian cells,H5N1
67,"Le Q. et al., 2005",Decreased polymerase activity in avian cells,H5N1
67,"Long J. et al., 2013",Decreased polymerase activity in avian cells,H5N1
67,"Manzoor R. et al., 2009",Decreased polymerase activity in avian cells,H5N1
67,"Mase M. et al., 2006",Decreased polymerase activity in avian cells,H5N1
67,"Richard M. et al., 2017",Decreased polymerase activity in avian cells,H5N1
67,"Shinya K. et al., 2004",Decreased polymerase activity in avian cells,H5N1
67,"Suttie A. et al., 2019",Decreased polymerase activity in avian cells,H5N1
67,"Cheng K. et al., 2014",Increased polymerase activity in mammalian cells,H6N1
67,"Suttie A. et al., 2019",Increased polymerase activity in mammalian cells,H6N1
67,"Cauldwell A. et al., 2013",Increased polymerase activity in mammalian cells,H5N1
67,"Peacock T. et al., 2023",Increased polymerase activity in mammalian cells,H5N1
67,"Sang X. et al., 2015",Increased polymerase activity in mammalian cells,H9N2
67,"Sediri H. et al., 2016",Increased polymerase activity in mammalian cells,H9N2
67,"Suttie A. et al., 2019",Increased polymerase activity in mammalian cells,H9N2
67,"Suttie A. et al., 2019",Increased polymerase activity in mammalian cells,H4N6
67,"Xu G. et al., 2020",Increased polymerase activity in mammalian cells,H4N6
67,"Sediri H. et al., 2016",Increased polymerase activity in mammalian cells,H7N9
67,"Suttie A. et al., 2019",Increased polymerase activity in mammalian cells,H7N9
67,"Zhang H. et al., 2014",Increased polymerase activity in mammalian cells,H7N9
67,"De Jong R. et al., 2013",Increased polymerase activity in avian cells,H7N7
67,"Sediri H. et al., 2016",Increased polymerase activity in avian cells,H7N7
67,"Suttie A. et al., 2019",Increased polymerase activity in avian cells,H7N7
67,"Suttie A. et al., 2019",Increased replication in mammalian cells,H4N6
67,"Xu G. et al., 2020",Increased replication in mammalian cells,H4N6
67,"Sediri H. et al., 2016",Increased replication in mammalian cells,H7N9
67,"Suttie A. et al., 2019",Increased replication in mammalian cells,H7N9
67,"Zhang H. et al., 2014",Increased replication in mammalian cells,H7N9
75,"Gao Y. et al., 2009",Contact transmission in guinea pigs,H5N1
75,"Le Q. et al., 2009",Contact transmission in guinea pigs,H5N1
75,"Li Z. et al., 2005",Contact transmission in guinea pigs,H5N1
75,"Steel J. et al., 2009",Contact transmission in guinea pigs,H5N1
75,"Suttie A. et al., 2019",Contact transmission in guinea pigs,H5N1
75,"Taft A. et al., 2015",Contact transmission in guinea pigs,H5N1
75,"Gao Y. et al., 2009",Increased polymerase activity in guinea pigs,H5N1
75,"Le Q. et al., 2009",Increased polymerase activity in guinea pigs,H5N1
75,"Li Z. et al., 2005",Increased polymerase activity in guinea pigs,H5N1
75,"Steel J. et al., 2009",Increased polymerase activity in guinea pigs,H5N1
75,"Suttie A. et al., 2019",Increased polymerase activity in guinea pigs,H5N1
75,"Taft A. et al., 2015",Increased polymerase activity in guinea pigs,H5N1
75,"Gao Y. et al., 2009",Enhanced replication in guinea pigs,H5N1
75,"Le Q. et al., 2009",Enhanced replication in guinea pigs,H5N1
75,"Li Z. et al., 2005",Enhanced replication in guinea pigs,H5N1
75,"Steel J. et al., 2009",Enhanced replication in guinea pigs,H5N1
75,"Suttie A. et al., 2019",Enhanced replication in guinea pigs,H5N1
75,"Taft A. et al., 2015",Enhanced replication in guinea pigs,H5N1
75,"Gao Y. et al., 2009",Increased virulence in guinea pigs,H5N1
75,"Le Q. et al., 2009",Increased virulence in guinea pigs,H5N1
75,"Li Z. et al., 2005",Increased virulence in guinea pigs,H5N1
75,"Steel J. et al., 2009",Increased virulence in guinea pigs,H5N1
75,"Suttie A. et al., 2019",Increased virulence in guinea pigs,H5N1
75,"Taft A. et al., 2015",Increased virulence in guinea pigs,H5N1
75,"Suttie A. et al., 2019",Increased viral replication in mammalian cells,H1N2
75,"Yu Z. et al., 2019",Increased viral replication in mammalian cells,H1N2
75,"Gao Y. et al., 2009",Increased virulence in mice,H5N1
75,"Le Q. et al., 2009",Increased virulence in mice,H5N1
75,"Li Z. et al., 2005",Increased virulence in mice,H5N1
75,"Steel J. et al., 2009",Increased virulence in mice,H5N1
75,"Suttie A. et al., 2019",Increased virulence in mice,H5N1
75,"Taft A. et al., 2015",Increased virulence in mice,H5N1
75,"Suttie A. et al., 2019",Increased virulence in mice,H1N2
75,"Yu Z. et al., 2019",Increased virulence in mice,H1N2
75,"Chen G. et al., 2016",Enhanced replication in mice,H7N9
75,"Mok C. et al., 2014",Enhanced replication in mice,H7N9
75,"Suttie A. et al., 2019",Enhanced replication in mice,H7N9
75,"Sediri H. et al., 2016",Increased polymerase activity in mammalian cells,H9N2
75,"Suttie A. et al., 2019",Increased polymerase activity in mammalian cells,H9N2
75,"Chen G. et al., 2016",Increased polymerase activity in mammalian cells,H7N9
75,"Mok C. et al., 2014",Increased polymerase activity in mammalian cells,H7N9
75,"Suttie A. et al., 2019",Increased polymerase activity in mammalian cells,H7N9
75,"Peacock T. et al., 2023",Increased polymerase activity in mammalian cells,H5N1
75,"Cauldwell A. et al., 2013",Increased polymerase activity in mammalian cells,H5N1
407,"Peacock T. et al., 2023",Increased polymerase activity in avian cells,H5N1
407,"Peacock T. et al., 2023",Increased polymerase activity in mammalian cells,H5N1
408,"Peacock T. et al., 2023",Increased polymerase activity in mammalian cells,H5N1
408,"Peacock T. et al., 2023",Increased polymerase activity in avian cells,H5N1
409,"Zhao Z. et al., 2014",Enhanced polymerase activity,H1N1
409,"Zhao Z. et al., 2014",Enhanced virulence in mice,H1N1
410,"Mehle A. et al., 2009",Increased polymerase activity in mammalian cells,H1N1
410,"Mehle A. et al., 2009",Increased viral replication in mammalian cells,H1N1
411,"Zhang T. et al., 2017",Increased viral replication in mammalian cells,H1N1
411,"Zhang T. et al., 2017",Enhanced virulence in mice,H1N1
412,"Guo Y. et al., 2023",Increased virulence in mice,H9N2
412,"Guo Y. et al., 2023",Increased viral replication in mammalian cells,H9N2
412,"Guo Y. et al., 2023",Increased polymerase activity in mammalian cells,H9N2
413,"Arai Y. et al., 2019",Increased polymerase activity in mammalian cells,H9N2
413,"Arai Y. et al., 2019",Enhanced pathogenicity in mice,H9N2
414,"Sutton T. et al., 2014",Transmitted via aerosol among ferrets,H7N1
415,"Chan M. et al., 2020",Increased replication in mammalian cells,H7N9
416,"Choi E. et al., 2020",Increased replication in mammalian cells,H3N2
416,"Choi E. et al., 2020",Increased viral replication in mice lungs,H3N2
417,"Zhang C. et al., 2021",Transmitted via aerosol among guinea pigs,H7N9
418,"Good M. et al., 2024",Increased binding breadth to glycans bearing terminal α2-3 sialic acids,H5N1
246,"Sang X. et al., 2015b",Enhanced contact transmission in guinea pigs,H9N2
246,"Suttie A. et al., 2019",Enhanced contact transmission in guinea pigs,H9N2
209,"Sorrell E. et al., 2009",Enhanced replication in ferrets,H3N2 (human isolate) backbone with H9N2 HA
209,"Suttie A. et al., 2019",Enhanced replication in ferrets,H3N2 (human isolate) backbone with H9N2 HA
209,"Sorrell E. et al., 2009",Transmitted via aerosol among ferrets,H3N2 (human isolate) backbone with H9N2 HA
209,"Suttie A. et al., 2019",Transmitted via aerosol among ferrets,H3N2 (human isolate) backbone with H9N2 HA
245,"Sang X. et al., 2015b",Enhanced contact transmission in guinea pigs,H9N2
245,"Suttie A. et al., 2019",Enhanced contact transmission in guinea pigs,H9N2
419,"Zhang M. et al., 2025",Increased replication in avian cells,H5N1
419,"Zhang M. et al., 2025",Enhanced virulence in mice,H5N1
419,"Zhang M. et al., 2025",Enhanced replication in mammalian cells,H5N1
419,"Zhang M. et al., 2025",Enhanced replication in mice,H5N1
